Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Gain/Loss
11/1/17,Off-White,Nike-Air-Force-1-Low-Off-White,900,170,11/1/17,8.5,Indiana,730
11/1/17,Off-White,Nike-Blazer-Mid-Off-White,750,130,9/9/17,10.0,Alabama,620
11/2/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1820,190,9/9/17,12.0,Kentucky,1630
11/2/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1855,190,9/9/17,10.5,New York,1665
11/2/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650,190,9/9/17,13.0,Michigan,1460
11/2/17,Off-White,Nike-Air-Force-1-Low-Off-White,750,170,11/1/17,11.0,Minnesota,580
11/2/17,Off-White,Nike-Air-Force-1-Low-Off-White,750,170,11/1/17,8.0,Indiana,580
11/2/17,Off-White,Nike-Air-Max-97-Off-White,700,190,11/1/17,8.0,New York,510
11/2/17,Off-White,Nike-Air-Presto-Off-White,1200,160,9/9/17,9.0,Illinois,1040
11/2/17,Off-White,Nike-Air-VaporMax-Off-White,950,250,9/9/17,8.5,California,700
11/2/17,Off-White,Nike-Blazer-Mid-Off-White,750,130,9/9/17,7.5,New York,620
11/3/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650,190,9/9/17,9.0,Iowa,1460
11/3/17,Off-White,Nike-Air-Max-97-Off-White,950,190,11/1/17,11.5,Massachusetts,760
11/3/17,Off-White,Nike-Air-Presto-Off-White,1190,160,9/9/17,11.0,California,1030
11/3/17,Off-White,Nike-Air-VaporMax-Off-White,900,250,9/9/17,10.0,Wisconsin,650
11/4/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1704,190,9/9/17,10.5,Massachusetts,1514
11/4/17,Off-White,Nike-Air-Max-90-Off-White,850,160,9/9/17,12.0,California,690
11/4/17,Off-White,Nike-Air-Max-90-Off-White,850,160,9/9/17,11.5,New York,690
11/4/17,Off-White,Nike-Air-VaporMax-Off-White,1000,250,9/9/17,10.5,New Hampshire,750
11/5/17,Off-White,Nike-Air-Max-97-Off-White,1000,190,11/1/17,13.0,Oklahoma,810
11/6/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1660,190,9/9/17,8.5,Georgia,1470
11/6/17,Off-White,Nike-Air-Force-1-Low-Off-White,800,170,11/1/17,9.5,Colorado,630
11/6/17,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,850,150,11/4/17,10.0,California,700
11/7/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1550,190,9/9/17,13.0,New Jersey,1360
11/7/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2140,190,9/9/17,7.0,California,1950
11/7/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1601,190,9/9/17,10.0,California,1411
11/7/17,Off-White,Nike-Air-Force-1-Low-Off-White,700,170,11/1/17,8.5,Virginia,530
11/7/17,Off-White,Nike-Air-Max-90-Off-White,800,160,9/9/17,11.0,California,640
11/7/17,Off-White,Nike-Air-Presto-Off-White,1348,160,9/9/17,12.0,California,1188
11/7/17,Off-White,Nike-Blazer-Mid-Off-White,800,130,9/9/17,9.0,Georgia,670
11/7/17,Off-White,Nike-Blazer-Mid-Off-White,642,130,9/9/17,9.5,Florida,512
11/7/17,Off-White,Nike-Blazer-Mid-Off-White,671,130,9/9/17,9.5,New York,541
11/7/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,900,200,11/1/17,13.0,Texas,700
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1550,190,9/9/17,11.5,Wisconsin,1360
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1300,190,9/9/17,13.0,Texas,1110
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1501,190,9/9/17,7.0,New Jersey,1311
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1505,190,9/9/17,11.5,New York,1315
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1399,190,9/9/17,11.0,New York,1209
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1360,190,9/9/17,11.5,New York,1170
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400,190,9/9/17,9.0,Minnesota,1210
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1450,190,9/9/17,12.0,Illinois,1260
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1380,190,9/9/17,9.5,Texas,1190
11/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1650,190,9/9/17,12.0,Massachusetts,1460
11/8/17,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,775,150,11/4/17,12.0,Florida,625
11/8/17,Off-White,Nike-Air-Max-90-Off-White,900,160,9/9/17,9.5,Michigan,740
11/8/17,Off-White,Nike-Air-Max-90-Off-White,890,160,9/9/17,8.5,Texas,730
11/8/17,Off-White,Nike-Air-Presto-Off-White,1320,160,9/9/17,9.0,Georgia,1160
11/8/17,Off-White,Nike-Air-Presto-Off-White,1225,160,9/9/17,8.0,Washington,1065
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,640,130,9/9/17,11.0,California,510
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,650,130,9/9/17,13.0,Ohio,520
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,600,130,9/9/17,10.0,California,470
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,560,130,9/9/17,12.0,New Jersey,430
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,602,130,9/9/17,8.0,Alabama,472
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,650,130,9/9/17,9.0,Ohio,520
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,680,130,9/9/17,13.0,Connecticut,550
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,670,130,9/9/17,12.0,New York,540
11/8/17,Off-White,Nike-Blazer-Mid-Off-White,600,130,9/9/17,9.0,California,470
11/8/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,800,200,11/1/17,11.0,New York,600
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1381,190,9/9/17,9.5,New Jersey,1191
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1401,190,9/9/17,8.5,New Jersey,1211
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1250,190,9/9/17,10.0,New Jersey,1060
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1235,190,9/9/17,11.0,California,1045
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1050,190,9/9/17,13.0,Utah,860
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1180,190,9/9/17,11.0,New York,990
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1350,190,9/9/17,9.5,Illinois,1160
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400,190,9/9/17,10.0,Texas,1210
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1398,190,9/9/17,10.0,California,1208
11/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1800,190,9/9/17,14.0,Florida,1610
11/9/17,Off-White,Nike-Air-Force-1-Low-Off-White,820,170,11/1/17,9.0,New York,650
11/9/17,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,1100,150,11/4/17,9.5,Colorado,950
11/9/17,Off-White,Nike-Air-Max-90-Off-White,737,160,9/9/17,9.5,Minnesota,577
11/9/17,Off-White,Nike-Air-Max-90-Off-White,750,160,9/9/17,10.5,New York,590
11/9/17,Off-White,Nike-Air-Max-90-Off-White,825,160,9/9/17,11.0,Oregon,665
11/9/17,Off-White,Nike-Air-Max-90-Off-White,650,160,9/9/17,9.5,Illinois,490
11/9/17,Off-White,Nike-Air-Max-97-Off-White,738,190,11/1/17,10.5,California,548
11/9/17,Off-White,Nike-Air-Presto-Off-White,1025,160,9/9/17,11.0,California,865
11/9/17,Off-White,Nike-Air-Presto-Off-White,1020,160,9/9/17,10.0,New York,860
11/9/17,Off-White,Nike-Air-Presto-Off-White,950,160,9/9/17,13.0,Florida,790
11/9/17,Off-White,Nike-Air-Presto-Off-White,1052,160,9/9/17,6.0,New York,892
11/9/17,Off-White,Nike-Air-Presto-Off-White,1055,160,9/9/17,12.0,New Jersey,895
11/9/17,Off-White,Nike-Air-Presto-Off-White,1050,160,9/9/17,9.0,Ohio,890
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,520,130,9/9/17,10.0,California,390
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,555,130,9/9/17,9.5,Michigan,425
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,500,130,9/9/17,8.0,New Jersey,370
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,560,130,9/9/17,11.0,Ohio,430
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,550,130,9/9/17,9.0,California,420
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,545,130,9/9/17,12.0,Texas,415
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,575,130,9/9/17,11.0,New York,445
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,550,130,9/9/17,9.0,California,420
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,556,130,9/9/17,9.0,New Jersey,426
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,515,130,9/9/17,9.0,California,385
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,520,130,9/9/17,10.0,Florida,390
11/9/17,Off-White,Nike-Blazer-Mid-Off-White,565,130,9/9/17,10.5,California,435
11/9/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,710,200,11/1/17,9.0,Florida,510
11/9/17,Off-White,Nike-Zoom-Fly-Off-White,1700,170,11/1/17,9.0,California,1530
11/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400,190,9/9/17,8.0,California,1210
11/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1279,190,9/9/17,11.0,Massachusetts,1089
11/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1420,190,9/9/17,10.0,New Jersey,1230
11/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1330,190,9/9/17,10.5,Ohio,1140
11/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1160,190,9/9/17,13.0,New York,970
11/10/17,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,910,150,11/4/17,10.0,Texas,760
11/10/17,Off-White,Nike-Air-Max-90-Off-White,667,160,9/9/17,9.0,Pennsylvania,507
11/10/17,Off-White,Nike-Air-Max-90-Off-White,695,160,9/9/17,10.5,Georgia,535
11/10/17,Off-White,Nike-Air-Max-90-Off-White,680,160,9/9/17,10.0,Texas,520
11/10/17,Off-White,Nike-Air-Max-90-Off-White,645,160,9/9/17,8.5,California,485
11/10/17,Off-White,Nike-Air-Max-90-Off-White,750,160,9/9/17,13.0,Rhode Island,590
11/10/17,Off-White,Nike-Air-Max-90-Off-White,605,160,9/9/17,10.0,New York,445
11/10/17,Off-White,Nike-Air-Max-90-Off-White,735,160,9/9/17,10.5,Texas,575
11/10/17,Off-White,Nike-Air-Max-90-Off-White,711,160,9/9/17,9.5,New York,551
11/10/17,Off-White,Nike-Air-Presto-Off-White,750,160,9/9/17,13.0,New York,590
11/10/17,Off-White,Nike-Air-Presto-Off-White,1000,160,9/9/17,10.0,California,840
11/10/17,Off-White,Nike-Air-Presto-Off-White,1200,160,9/9/17,9.0,California,1040
11/10/17,Off-White,Nike-Air-Presto-Off-White,1050,160,9/9/17,10.0,Florida,890
11/10/17,Off-White,Nike-Air-Presto-Off-White,1190,160,9/9/17,9.0,Georgia,1030
11/10/17,Off-White,Nike-Air-VaporMax-Off-White,1099,250,9/9/17,11.0,North Carolina,849
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,570,130,9/9/17,9.0,California,440
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,575,130,9/9/17,10.0,Alabama,445
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,555,130,9/9/17,8.5,Ohio,425
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,590,130,9/9/17,9.0,California,460
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,540,130,9/9/17,10.5,New York,410
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,575,130,9/9/17,10.0,Michigan,445
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,588,130,9/9/17,9.5,Utah,458
11/10/17,Off-White,Nike-Blazer-Mid-Off-White,575,130,9/9/17,11.0,California,445
11/10/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,600,200,11/1/17,10.5,Michigan,400
11/10/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,750,200,11/1/17,10.0,Illinois,550
11/10/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,600,200,11/1/17,12.0,Pennsylvania,400
11/11/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1380,190,9/9/17,13.0,Oregon,1190
11/11/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1700,190,9/9/17,14.0,Tennessee,1510
11/11/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1275,190,9/9/17,13.0,Illinois,1085
11/11/17,Off-White,Nike-Air-Max-90-Off-White,556,160,9/9/17,8.5,Florida,396
11/11/17,Off-White,Nike-Air-Max-90-Off-White,580,160,9/9/17,9.0,Texas,420
11/11/17,Off-White,Nike-Air-Max-90-Off-White,545,160,9/9/17,13.0,Oregon,385
11/11/17,Off-White,Nike-Air-Max-90-Off-White,560,160,9/9/17,10.5,California,400
11/11/17,Off-White,Nike-Air-Max-90-Off-White,600,160,9/9/17,8.0,California,440
11/11/17,Off-White,Nike-Air-Max-90-Off-White,585,160,9/9/17,11.5,Illinois,425
11/11/17,Off-White,Nike-Air-Max-90-Off-White,630,160,9/9/17,9.5,Illinois,470
11/11/17,Off-White,Nike-Air-Max-90-Off-White,640,160,9/9/17,10.5,Illinois,480
11/11/17,Off-White,Nike-Air-Max-90-Off-White,700,160,9/9/17,11.0,Massachusetts,540
11/11/17,Off-White,Nike-Air-Max-90-Off-White,575,160,9/9/17,11.0,New York,415
11/11/17,Off-White,Nike-Air-Max-90-Off-White,580,160,9/9/17,10.0,Michigan,420
11/11/17,Off-White,Nike-Air-Max-90-Off-White,640,160,9/9/17,9.5,New York,480
11/11/17,Off-White,Nike-Air-Max-90-Off-White,620,160,9/9/17,10.0,California,460
11/11/17,Off-White,Nike-Air-Max-90-Off-White,591,160,9/9/17,8.5,New Jersey,431
11/11/17,Off-White,Nike-Air-Max-97-Off-White,720,190,11/1/17,8.5,Georgia,530
11/11/17,Off-White,Nike-Air-Presto-Off-White,811,160,9/9/17,12.0,California,651
11/11/17,Off-White,Nike-Air-Presto-Off-White,910,160,9/9/17,10.0,California,750
11/11/17,Off-White,Nike-Air-Presto-Off-White,930,160,9/9/17,11.0,New York,770
11/11/17,Off-White,Nike-Air-Presto-Off-White,955,160,9/9/17,10.0,California,795
11/11/17,Off-White,Nike-Air-Presto-Off-White,1086,160,9/9/17,8.0,California,926
11/11/17,Off-White,Nike-Air-Presto-Off-White,937,160,9/9/17,11.0,California,777
11/11/17,Off-White,Nike-Air-Presto-Off-White,960,160,9/9/17,10.0,California,800
11/11/17,Off-White,Nike-Air-Presto-Off-White,980,160,9/9/17,7.0,New Jersey,820
11/11/17,Off-White,Nike-Air-Presto-Off-White,1000,160,9/9/17,10.0,Colorado,840
11/11/17,Off-White,Nike-Air-Presto-Off-White,930,160,9/9/17,13.0,Alabama,770
11/11/17,Off-White,Nike-Air-Presto-Off-White,1009,160,9/9/17,7.0,Michigan,849
11/11/17,Off-White,Nike-Air-Presto-Off-White,989,160,9/9/17,11.0,Illinois,829
11/11/17,Off-White,Nike-Air-Presto-Off-White,915,160,9/9/17,12.0,Colorado,755
11/11/17,Off-White,Nike-Air-Presto-Off-White,975,160,9/9/17,9.0,Florida,815
11/11/17,Off-White,Nike-Air-Presto-Off-White,975,160,9/9/17,10.0,California,815
11/11/17,Off-White,Nike-Air-Presto-Off-White,1000,160,9/9/17,8.0,New York,840
11/11/17,Off-White,Nike-Air-Presto-Off-White,910,160,9/9/17,8.0,New Jersey,750
11/11/17,Off-White,Nike-Air-Presto-Off-White,950,160,9/9/17,9.0,New York,790
11/11/17,Off-White,Nike-Air-Presto-Off-White,908,160,9/9/17,11.0,Delaware,748
11/11/17,Off-White,Nike-Air-Presto-Off-White,975,160,9/9/17,10.0,California,815
11/11/17,Off-White,Nike-Air-Presto-Off-White,900,160,9/9/17,11.0,Washington,740
11/11/17,Off-White,Nike-Air-VaporMax-Off-White,800,250,9/9/17,6.0,Florida,550
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,525,130,9/9/17,11.0,California,395
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,540,130,9/9/17,11.0,Washington,410
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,580,130,9/9/17,6.0,California,450
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,570,130,9/9/17,4.5,North Carolina,440
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,540,130,9/9/17,10.0,California,410
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,550,130,9/9/17,10.0,New York,420
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,530,130,9/9/17,10.0,New York,400
11/11/17,Off-White,Nike-Blazer-Mid-Off-White,555,130,9/9/17,8.0,Minnesota,425
11/11/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,530,200,11/1/17,10.0,California,330
11/11/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,650,200,11/1/17,8.0,Georgia,450
11/11/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,700,200,11/1/17,14.0,Iowa,500
11/12/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1320,190,9/9/17,7.5,Texas,1130
11/12/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1500,190,9/9/17,8.5,Michigan,1310
11/12/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1500,190,9/9/17,12.0,Pennsylvania,1310
11/12/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1499,190,9/9/17,9.5,Michigan,1309
11/12/17,Off-White,Nike-Air-Max-90-Off-White,570,160,9/9/17,10.0,Washington,410
11/12/17,Off-White,Nike-Air-Max-90-Off-White,551,160,9/9/17,8.0,New York,391
11/12/17,Off-White,Nike-Air-Max-90-Off-White,575,160,9/9/17,9.5,California,415
11/12/17,Off-White,Nike-Air-Max-90-Off-White,570,160,9/9/17,13.0,California,410
11/12/17,Off-White,Nike-Air-Max-90-Off-White,595,160,9/9/17,11.5,Delaware,435
11/12/17,Off-White,Nike-Air-Max-90-Off-White,555,160,9/9/17,13.0,New York,395
11/12/17,Off-White,Nike-Air-Max-90-Off-White,560,160,9/9/17,8.5,California,400
11/12/17,Off-White,Nike-Air-Max-90-Off-White,629,160,9/9/17,11.0,Ohio,469
11/12/17,Off-White,Nike-Air-Max-90-Off-White,580,160,9/9/17,9.5,Massachusetts,420
11/12/17,Off-White,Nike-Air-Max-90-Off-White,550,160,9/9/17,6.5,Oregon,390
11/12/17,Off-White,Nike-Air-Max-90-Off-White,540,160,9/9/17,8.5,Iowa,380
11/12/17,Off-White,Nike-Air-Max-90-Off-White,596,160,9/9/17,12.0,Pennsylvania,436
11/12/17,Off-White,Nike-Air-Max-90-Off-White,600,160,9/9/17,10.5,Texas,440
11/12/17,Off-White,Nike-Air-Presto-Off-White,960,160,9/9/17,10.0,California,800
11/12/17,Off-White,Nike-Air-Presto-Off-White,970,160,9/9/17,9.0,Nevada,810
11/12/17,Off-White,Nike-Air-Presto-Off-White,920,160,9/9/17,11.0,New York,760
11/12/17,Off-White,Nike-Air-Presto-Off-White,925,160,9/9/17,11.0,New Jersey,765
11/12/17,Off-White,Nike-Air-Presto-Off-White,955,160,9/9/17,9.0,New York,795
11/12/17,Off-White,Nike-Air-Presto-Off-White,955,160,9/9/17,8.0,California,795
11/12/17,Off-White,Nike-Air-Presto-Off-White,865,160,9/9/17,13.0,New York,705
11/12/17,Off-White,Nike-Air-Presto-Off-White,847,160,9/9/17,12.0,Texas,687
11/12/17,Off-White,Nike-Air-Presto-Off-White,969,160,9/9/17,9.0,New York,809
11/12/17,Off-White,Nike-Air-Presto-Off-White,875,160,9/9/17,11.0,Illinois,715
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,550,130,9/9/17,12.0,California,420
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,530,130,9/9/17,7.0,California,400
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,540,130,9/9/17,10.5,California,410
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,518,130,9/9/17,13.0,California,388
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,541,130,9/9/17,11.0,Oregon,411
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,515,130,9/9/17,10.0,New York,385
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,570,130,9/9/17,9.0,New York,440
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,560,130,9/9/17,12.0,North Carolina,430
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,578,130,9/9/17,9.0,New York,448
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,543,130,9/9/17,11.0,Minnesota,413
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,531,130,9/9/17,10.5,New York,401
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,510,130,9/9/17,9.5,Colorado,380
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,527,130,9/9/17,11.0,Florida,397
11/12/17,Off-White,Nike-Blazer-Mid-Off-White,530,130,9/9/17,8.0,Florida,400
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,560,200,11/1/17,12.0,California,360
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,470,200,11/1/17,11.0,Kentucky,270
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,420,200,11/1/17,10.0,New York,220
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,500,200,11/1/17,12.0,Kentucky,300
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,650,200,11/1/17,12.0,California,450
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,475,200,11/1/17,10.0,Florida,275
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,495,200,11/1/17,9.5,California,295
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,479,200,11/1/17,11.0,Maryland,279
11/12/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,505,200,11/1/17,9.5,New York,305
11/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1405,190,9/9/17,9.5,New Jersey,1215
11/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1400,190,9/9/17,11.5,California,1210
11/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1395,190,9/9/17,13.0,Kentucky,1205
11/13/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,1750,190,9/9/17,14.0,Michigan,1560
11/13/17,Off-White,Nike-Air-Force-1-Low-Off-White,852,170,11/1/17,9.0,California,682
11/13/17,Off-White,Nike-Air-Max-90-Off-White,580,160,9/9/17,10.5,Oregon,420
11/13/17,Off-White,Nike-Air-Max-90-Off-White,601,160,9/9/17,11.5,California,441
11/13/17,Off-White,Nike-Air-Max-90-Off-White,575,160,9/9/17,9.5,California,415
11/13/17,Off-White,Nike-Air-Max-90-Off-White,595,160,9/9/17,10.0,California,435
11/13/17,Off-White,Nike-Air-Max-90-Off-White,600,160,9/9/17,10.0,New Jersey,440
11/13/17,Off-White,Nike-Air-Max-90-Off-White,590,160,9/9/17,8.0,California,430
11/13/17,Off-White,Nike-Air-Max-90-Off-White,607,160,9/9/17,8.5,California,447
11/13/17,Off-White,Nike-Air-Max-90-Off-White,550,160,9/9/17,8.0,Massachusetts,390
11/13/17,Off-White,Nike-Air-Max-90-Off-White,604,160,9/9/17,12.0,Texas,444
11/13/17,Off-White,Nike-Air-Max-90-Off-White,600,160,9/9/17,11.0,California,440
11/13/17,Off-White,Nike-Air-Max-90-Off-White,598,160,9/9/17,7.0,New York,438
11/13/17,Off-White,Nike-Air-Max-97-Off-White,868,190,11/1/17,10.5,Maryland,678
11/13/17,Off-White,Nike-Air-Presto-Off-White,990,160,9/9/17,9.0,Florida,830
11/13/17,Off-White,Nike-Air-Presto-Off-White,939,160,9/9/17,11.0,Nevada,779
11/13/17,Off-White,Nike-Air-Presto-Off-White,975,160,9/9/17,8.0,Nevada,815
11/13/17,Off-White,Nike-Air-Presto-Off-White,880,160,9/9/17,12.0,California,720
11/13/17,Off-White,Nike-Air-Presto-Off-White,1000,160,9/9/17,10.0,Florida,840
11/13/17,Off-White,Nike-Air-Presto-Off-White,950,160,9/9/17,10.0,Florida,790
11/13/17,Off-White,Nike-Air-Presto-Off-White,915,160,9/9/17,11.0,California,755
11/13/17,Off-White,Nike-Air-Presto-Off-White,960,160,9/9/17,10.0,New Jersey,800
11/13/17,Off-White,Nike-Air-VaporMax-Off-White,991,250,9/9/17,10.0,California,741
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,521,130,9/9/17,10.0,Illinois,391
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,549,130,9/9/17,8.0,New York,419
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,560,130,9/9/17,9.0,New Jersey,430
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,525,130,9/9/17,10.5,Wisconsin,395
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,530,130,9/9/17,8.0,California,400
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,500,130,9/9/17,7.0,New York,370
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,535,130,9/9/17,10.5,New York,405
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,600,130,9/9/17,9.5,New York,470
11/13/17,Off-White,Nike-Blazer-Mid-Off-White,520,130,9/9/17,10.5,California,390
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,465,200,11/1/17,13.0,Ohio,265
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,458,200,11/1/17,11.0,Arizona,258
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,500,200,11/1/17,9.0,Florida,300
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,435,200,11/1/17,10.0,California,235
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,470,200,11/1/17,13.0,Rhode Island,270
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,450,200,11/1/17,10.0,Ohio,250
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,435,200,11/1/17,10.0,Arizona,235
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,445,200,11/1/17,12.0,California,245
11/13/17,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,479,200,11/1/17,9.5,Virginia,279
